frequency_hz,source_0.1_ohm_db,source_1_ohm_db,source_10_ohm_db,source_50_ohm_db
10561431.020457188,-0.041485380066277014,-1.5479642251429406,-15.855345358556914,-29.67009689394205
10827245.120426606,-0.03945218436019977,-1.4833780461766135,-15.641923305425369,-29.451081153681578
11099749.330439419,-0.037519611930274706,-1.4211135158251471,-15.428953829549565,-29.23224126241095
11379112.029721545,-0.03568259076755574,-1.3611145093328771,-15.216442800499404,-29.013569841751597
11665505.835331084,-0.0339363131620479,-1.3033243721023136,-15.004397105412501,-28.795059940796484
11959107.708817761,-0.032276221130880516,-1.2476860603147446,-14.792824652511921,-28.576705017837885
12260099.065566605,-0.030697992721988938,-1.19414227835491,-14.581734376074527,-28.35849892320531
12568665.886893857,-0.02919752913443841,-1.1426356122056456,-14.371136242748253,-28.140435883160823
12884998.834964007,-0.027770942601084616,-1.093108658079176,-14.161041259113489,-27.922510484803418
13209293.370599264,-0.02641454498321861,-1.045504145652443,-13.95146148037824,-27.704717661936655
13541749.874053838,-0.025124837030712686,-0.999765055373853,-13.742410020091857,-27.487052681857584
13882573.768828165,-0.023898498264511844,-0.9558347294058458,-13.533901060754976,-27.269511133027034
14231975.648599196,-0.022732377441510132,-0.9136569758615818,-13.325949865196595,-27.05208891358491
14590171.407345468,-0.02162348356472896,-0.8731761660829219,-13.118572788580815,-26.834782220676118
14957382.372746935,-0.020568977404370314,-0.8343373247904563,-12.9117872908971,-26.61758754055572
15333835.442942537,-0.019566163497769837,-0.7970862130138621,-12.705611949777726,-26.400501639443682
15719763.226729566,-0.01861248259850065,-0.7613694037818843,-12.50006647347604,-26.18352155510228
16115404.187291803,-0.017705504546998638,-0.7271343506154806,-12.295171713827493,-25.966644589110924
16521002.789544752,-0.01684292153691632,-0.6943294489249525,-12.090949679003852,-25.749868299815617
16936809.651189588,-0.016022541753237578,-0.6629040904623256,-11.887423545857734,-25.533190495931535
17363081.697568912,-0.015242283359817041,-0.6328087110237767,-11.684617671641917,-25.316609230779513
17800082.32041964,-0.014500168815414466,-0.6039948316339924,-11.482557604874252,-25.1001227971389
18248081.540621817,-0.013794319498827898,-0.5764150934748442,-11.281270095104306,-24.883729722700473
18707356.175043333,-0.013122950624886,-0.5500232868456515,-11.080783101324364,-24.667428766105246
19178190.007584073,-0.012484366434330615,-0.5247743744612783,-10.881125798752521,-24.45121891355596
19660873.96452458,-0.011876955641680705,-0.5006245094084354,-10.682328583701734,-24.235099375990128
20155706.294288356,-0.011299187126206211,-0.477531048089756,-10.484423076234375,-24.019069586804065
20662992.751728274,-0.010749605852103659,-0.45545255849037214,-10.287442120288798,-23.803129200119404
21183046.78705137,-0.01022682900479374,-0.43434882410304987,-10.091419780951686,-23.58727808958447
21716189.739498205,-0.00972954233115306,-0.41418084384594356,-9.896391338538738,-23.37151634770434
22262751.03589722,-0.009256496672181959,-0.39491082830219154,-9.702393279135894,-23.155844285694243
22823068.394216113,-0.008806504677372352,-0.376502192603299,-9.509463281245507,-22.94026243385252
23397488.032236572,-0.00837843769064547,-0.3589195462689671,-9.317640198175576,-22.724771542450114
23986364.881480526,-0.007971222798400459,-0.3421286803048952,-9.126964035807168,-22.509372583134926
24590062.80652107,-0.007583840030753555,-0.32609655184785896,-8.937475925374127,-22.294066750849936
25208954.829812758,-0.007215319707549163,-0.31079126663385975,-8.749218090892981,-22.07885546626543
25843423.36218086,-0.006864739921310998,-0.29618205955103993,-8.562233810887422,-21.8637403787262
26493860.43911112,-0.00653122414967354,-0.2822392735244073,-8.376567374063717,-21.648723369715846
27160667.962987073,-0.006213938990313387,-0.2689343369643853,-8.192264028609003,-21.433806556840747
27844257.951423746,-0.005912092011829719,-0.256239739996221,-8.009369924806705,-21.218992298337294
28545052.791851882,-0.005624929714318322,-0.24412900967224166,-7.827932050689942,-21.00428319810666
29263485.50250904,-0.005351735593859571,-0.23257668435418066,-7.647998160487823,-20.78968211128227
30000000.00000001,-0.005091828305355465,-0.22155828743834088,-7.469616695658393,-20.57519215033528
